Car_url,Year,Make,Model,Fuel_type,Price,Kms_Driven,Transmission,Address,City,Down_payment_amount,Loan_amount,Interest_rate_annual,Tenure_months,Emi
https://www.spinny.com/buy-used-cars/coimbatore/honda/city/zx-petrol-avinashi-road-2021/25977659/,2021,Honda,City,petrol,1108000,13000,manual,"Avinashi Road, Coimbatore",Coimbatore,221600,886400,9.5,60,18616
https://www.spinny.com/buy-used-cars/coimbatore/mg-motors/hector/sharp-20-diesel-avinashi-road-2020/23431187/,2020,MG,Hector,diesel,1142000,119500,manual,"Avinashi Road, Coimbatore",Coimbatore,228400,913600,9.5,60,19187
https://www.spinny.com/buy-used-cars/coimbatore/skoda/slavia/style-15l-tsi-dsg-avinashi-road-2024/26101847/,2024,Skoda,Slavia,petrol,1422000,51500,automatic,"Avinashi Road, Coimbatore",Coimbatore,284400,1137600,9.5,60,23892
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/exter/sx-o-connect-12-amt-avinashi-road-2023/26443096/,2023,Hyundai,Exter,petrol,768000,38500,automatic,"Avinashi Road, Coimbatore",Coimbatore,153600,614400,9.5,60,12904
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/venue/sx-o-10-turbo-imt-dual-tone-avinashi-road-2023/25066114/,2023,Hyundai,Venue,petrol,1019999,20000,manual,"Avinashi Road, Coimbatore",Coimbatore,203999,816000,9.5,60,17138
https://www.spinny.com/buy-used-cars/coimbatore/tata/altroz/xz-plus-s-diesel-avinashi-road-2025/24756011/,2025,Tata,Altroz,diesel,914000,22000,manual,"Avinashi Road, Coimbatore",Coimbatore,182800,731200,9.5,60,15357
https://www.spinny.com/buy-used-cars/coimbatore/kia/seltos/htx-plus-15-turbo-petrol-imt-avinashi-road-2024/23837885/,2024,Kia,Seltos,petrol,1609000,12000,manual,"Avinashi Road, Coimbatore",Coimbatore,321800,1287200,9.5,60,27034
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/baleno/alpha-ags-avinashi-road-2023/26488270/,2023,Maruti,Baleno,petrol,702000,49000,automatic,"Avinashi Road, Coimbatore",Coimbatore,140400,561600,9.5,60,11795
https://www.spinny.com/buy-used-cars/coimbatore/kia/seltos/gtx-plus-14-avinashi-road-2019/24593426/,2019,Kia,Seltos,petrol,1039000,76500,manual,"Avinashi Road, Coimbatore",Coimbatore,207800,831200,9.5,60,17457
https://www.spinny.com/buy-used-cars/coimbatore/tata/nexon/xz-plus-luxs-jet-avinashi-road-2024/25714156/,2024,Tata,Nexon,petrol,998000,34500,manual,"Avinashi Road, Coimbatore",Coimbatore,199600,798400,9.5,60,16768
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/vento/highline-15-d-at-avinashi-road-2017/24618353/,2017,Volkswagen,Vento,diesel,474000,104000,automatic,"Avinashi Road, Coimbatore",Coimbatore,94800,379200,9.5,60,7964
https://www.spinny.com/buy-used-cars/coimbatore/kia/sonet/gtx-plus-10-dct-dual-tone-avinashi-road-2022/26020012/,2022,Kia,Sonet,petrol,1013000,45000,automatic,"Avinashi Road, Coimbatore",Coimbatore,202600,810400,9.5,60,17020
https://www.spinny.com/buy-used-cars/coimbatore/kia/seltos/htk-plus-15-avinashi-road-2022/25292287/,2022,Kia,Seltos,petrol,1095000,29500,manual,"Avinashi Road, Coimbatore",Coimbatore,219000,876000,9.5,60,18398
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/celerio/vxi-amt-avinashi-road-2014/24762186/,2014,Maruti,Celerio,petrol,349000,65500,automatic,"Avinashi Road, Coimbatore",Coimbatore,69800,279200,9.5,60,5864
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/elite-i20/asta-12-at-avinashi-road-2018/25354009/,2018,Hyundai,Elite i20,petrol,604000,96500,automatic,"Avinashi Road, Coimbatore",Coimbatore,120800,483200,9.5,60,10148
https://www.spinny.com/buy-used-cars/coimbatore/renault/duster/rxz-15-petrol-mt-avinashi-road-2020/26369920/,2020,Renault,Duster,petrol,732000,30500,manual,"Avinashi Road, Coimbatore",Coimbatore,146400,585600,9.5,60,12299
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/santro/sportz-amt-avinashi-road-2022/25795251/,2022,Hyundai,Santro,petrol,556000,11500,automatic,"Avinashi Road, Coimbatore",Coimbatore,111200,444800,9.5,60,9342
https://www.spinny.com/buy-used-cars/coimbatore/tata/nexon/fearless-plus-s-12-revotron-petrol-7dca-dt-avinashi-road-2023/23925937/,2023,Tata,Nexon,petrol,1189000,26500,automatic,"Avinashi Road, Coimbatore",Coimbatore,237800,951200,9.5,60,19977
https://www.spinny.com/buy-used-cars/coimbatore/skoda/kushaq/style-15l-tsi-dsg-6-airbags-avinashi-road-2022/24737533/,2022,Skoda,Kushaq,petrol,1492000,30000,automatic,"Avinashi Road, Coimbatore",Coimbatore,298400,1193600,9.5,60,25068
https://www.spinny.com/buy-used-cars/coimbatore/renault/kiger/rxz-10-turbo-mt-avinashi-road-2021/24988962/,2021,Renault,Kiger,petrol,539000,126000,manual,"Avinashi Road, Coimbatore",Coimbatore,107800,431200,9.5,60,9056
https://www.spinny.com/buy-used-cars/coimbatore/honda/city/zx-petrol-cvt-avinashi-road-2023/24733685/,2023,Honda,City,petrol,1281000,69500,automatic,"Avinashi Road, Coimbatore",Coimbatore,256200,1024800,9.5,60,21523
https://www.spinny.com/buy-used-cars/coimbatore/honda/brio/vx-at-avinashi-road-2014/25818094/,2014,Honda,Brio,petrol,424000,46500,automatic,"Avinashi Road, Coimbatore",Coimbatore,84800,339200,9.5,60,7124
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/wagon-r/vxi-avinashi-road-2014/17418822/,2014,Maruti,Wagon R,petrol,317000,42000,manual,"Avinashi Road, Coimbatore",Coimbatore,63400,253600,9.5,60,5326
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/wagon-r/vxi-avinashi-road-2014/25288050/,2014,Maruti,Wagon R,petrol,319000,44500,manual,"Avinashi Road, Coimbatore",Coimbatore,63800,255200,9.5,60,5360
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/virtus/topline-10-tsi-mt-avinashi-road-2023/22198400/,2023,Volkswagen,Virtus,petrol,1017000,93000,manual,"Avinashi Road, Coimbatore",Coimbatore,203400,813600,9.5,60,17087
https://www.spinny.com/buy-used-cars/coimbatore/kia/sonet/gtx-plus-10-imt-dual-tone-avinashi-road-2021/22551722/,2021,Kia,Sonet,petrol,894000,23500,manual,"Avinashi Road, Coimbatore",Coimbatore,178800,715200,9.5,60,15021
https://www.spinny.com/buy-used-cars/coimbatore/honda/elevate/zx-cvt-avinashi-road-2024/23486239/,2024,Honda,Elevate,petrol,1406000,49000,automatic,"Avinashi Road, Coimbatore",Coimbatore,281200,1124800,9.5,60,23623
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/polo/comfortline-12l-p-avinashi-road-2012/22987666/,2012,Volkswagen,Polo,petrol,319000,83000,manual,"Avinashi Road, Coimbatore",Coimbatore,63800,255200,9.5,60,5360
https://www.spinny.com/buy-used-cars/coimbatore/honda/city/zx-petrol-avinashi-road-2021/23044229/,2021,Honda,City,petrol,953999,116000,manual,"Avinashi Road, Coimbatore",Coimbatore,190799,763200,9.5,60,16029
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/s-presso/vxi-plus-o-amt-avinashi-road-2024/25163682/,2024,Maruti,S-Presso,petrol,478000,21000,automatic,"Avinashi Road, Coimbatore",Coimbatore,95600,382400,9.5,60,8031
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/creta/sx-opt-turbo-dct-petrol-avinashi-road-2023/22568498/,2023,Hyundai,Creta,petrol,1448000,31000,automatic,"Avinashi Road, Coimbatore",Coimbatore,289600,1158400,9.5,60,24329
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/polo/comfortline-12l-p-avinashi-road-2012/24545452/,2012,Volkswagen,Polo,petrol,338000,71500,manual,"Avinashi Road, Coimbatore",Coimbatore,67600,270400,9.5,60,5679
https://www.spinny.com/buy-used-cars/coimbatore/mahindra/xuv-3xo/ax5l-12-petrol-at-avinashi-road-2024/24720476/,2024,Mahindra,XUV 3XO,petrol,1191000,34500,automatic,"Avinashi Road, Coimbatore",Coimbatore,238200,952800,9.5,60,20011
https://www.spinny.com/buy-used-cars/coimbatore/honda/civic/zx-mt-diesel-avinashi-road-2020/21436084/,2020,Honda,Civic,diesel,1417000,96500,manual,"Avinashi Road, Coimbatore",Coimbatore,283400,1133600,9.5,60,23808
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/i20-n-line/n8-10-turbo-dct-avinashi-road-2024/23359629/,2024,Hyundai,i20 N Line,petrol,986999,63500,automatic,"Avinashi Road, Coimbatore",Coimbatore,197399,789600,9.5,60,16583
https://www.spinny.com/buy-used-cars/coimbatore/mahindra/thar/lx-convertible-petrol-at-avinashi-road-2021/22476845/,2021,Mahindra,Thar,petrol,1141000,16500,automatic,"Avinashi Road, Coimbatore",Coimbatore,228200,912800,9.5,60,19170
https://www.spinny.com/buy-used-cars/coimbatore/toyota/urban-cruiser-hyryder/v-at-neodrive-avinashi-road-2023/22958223/,2023,Toyota,Urban Cruiser Hyryder,petrol,1402000,81000,automatic,"Avinashi Road, Coimbatore",Coimbatore,280400,1121600,9.5,60,23556
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/creta/sx-petrol-avinashi-road-2022/21777898/,2022,Hyundai,Creta,petrol,1064000,82500,manual,"Avinashi Road, Coimbatore",Coimbatore,212800,851200,9.5,60,17877
https://www.spinny.com/buy-used-cars/coimbatore/mahindra/thar/lx-convertible-petrol-at-avinashi-road-2022/24536252/,2022,Mahindra,Thar,petrol,1124000,21500,automatic,"Avinashi Road, Coimbatore",Coimbatore,224800,899200,9.5,60,18885
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/grand-i10-nios/asta-amt-12-kappa-vtvt-avinashi-road-2023/25825383/,2023,Hyundai,Grand i10 Nios,petrol,671000,51500,automatic,"Avinashi Road, Coimbatore",Coimbatore,134200,536800,9.5,60,11274
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/new-i20/asta-10-turbo-imt-avinashi-road-2021/26139818/,2021,Hyundai,i20,petrol,756000,28000,manual,"Avinashi Road, Coimbatore",Coimbatore,151200,604800,9.5,60,12702
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/creta/sx-15-petrol-avinashi-road-2023/22657368/,2023,Hyundai,Creta,petrol,1369000,34500,manual,"Avinashi Road, Coimbatore",Coimbatore,273800,1095200,9.5,60,23001
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/vento/highline-plus-10l-tsi-automatic-avinashi-road-2021/25589175/,2021,Volkswagen,Vento,petrol,746000,72500,automatic,"Avinashi Road, Coimbatore",Coimbatore,149200,596800,9.5,60,12534
https://www.spinny.com/buy-used-cars/coimbatore/honda/amaze/12-s-ivtec-avinashi-road-2013/25410897/,2013,Honda,Amaze,petrol,305000,104000,manual,"Avinashi Road, Coimbatore",Coimbatore,61000,244000,9.5,60,5124
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/verna/sx-15-vtvt-ivt-avinashi-road-2021/22499492/,2021,Hyundai,Verna,petrol,1036000,21500,automatic,"Avinashi Road, Coimbatore",Coimbatore,207200,828800,9.5,60,17406
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/brezza/zxi-plus-avinashi-road-2023/22210486/,2023,Maruti,Brezza,petrol,1030000,46500,manual,"Avinashi Road, Coimbatore",Coimbatore,206000,824000,9.5,60,17306
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/alto-800/lxi-avinashi-road-2015/25649793/,2015,Maruti,Alto 800,petrol,263000,80000,manual,"Avinashi Road, Coimbatore",Coimbatore,52600,210400,9.5,60,4419
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/grand-i10/sportz-12-kappa-vtvt-avinashi-road-2019/19667997/,2019,Hyundai,Grand i10,petrol,451999,109000,manual,"Avinashi Road, Coimbatore",Coimbatore,90399,361600,9.5,60,7594
https://www.spinny.com/buy-used-cars/coimbatore/honda/city/v-avinashi-road-2015/21994607/,2015,Honda,City,petrol,486000,83000,manual,"Avinashi Road, Coimbatore",Coimbatore,97200,388800,9.5,60,8166
https://www.spinny.com/buy-used-cars/coimbatore/renault/triber/rxz-easyr-amt-avinashi-road-2022/25953430/,2022,Renault,Triber,petrol,664000,40000,automatic,"Avinashi Road, Coimbatore",Coimbatore,132800,531200,9.5,60,11156
https://www.spinny.com/buy-used-cars/coimbatore/toyota/glanza/g-avinashi-road-2022/26880558/,2022,Toyota,Glanza,petrol,626000,41000,manual,"Avinashi Road, Coimbatore",Coimbatore,125200,500800,9.5,60,10518
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/swift/zxi-amt-avinashi-road-2024/26509204/,2024,Maruti,Swift,petrol,763000,17000,automatic,"Avinashi Road, Coimbatore",Coimbatore,152600,610400,9.5,60,12820
https://www.spinny.com/buy-used-cars/coimbatore/honda/jazz/v-at-petrol-avinashi-road-2015/26271657/,2015,Honda,Jazz,petrol,392000,82500,automatic,"Avinashi Road, Coimbatore",Coimbatore,78400,313600,9.5,60,6586
https://www.spinny.com/buy-used-cars/coimbatore/kia/seltos/gtx-plus-15-diesel-at-avinashi-road-2023/26254978/,2023,Kia,Seltos,diesel,1522000,89000,automatic,"Avinashi Road, Coimbatore",Coimbatore,304400,1217600,9.5,60,25572
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/grand-i10/sportz-12-kappa-vtvt-avinashi-road-2013/25547305/,2013,Hyundai,Grand i10,petrol,349000,18000,manual,"Avinashi Road, Coimbatore",Coimbatore,69800,279200,9.5,60,5864
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/aura/s-12-petrol-avinashi-road-2025/26819600/,2025,Hyundai,Aura,petrol,635000,6000,manual,"Avinashi Road, Coimbatore",Coimbatore,127000,508000,9.5,60,10669
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/alcazar/platinum-o-6-str-20-petrol-at-avinashi-road-2021/25855635/,2021,Hyundai,Alcazar,petrol,1344000,52500,automatic,"Avinashi Road, Coimbatore",Coimbatore,268800,1075200,9.5,60,22581
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/verna/sx-o-15-turbo-petrol-mt-avinashi-road-2023/26050515/,2023,Hyundai,Verna,petrol,1402000,29000,manual,"Avinashi Road, Coimbatore",Coimbatore,280400,1121600,9.5,60,23556
https://www.spinny.com/buy-used-cars/coimbatore/honda/city/vx-cvt-avinashi-road-2014/25573628/,2014,Honda,City,petrol,559000,35000,automatic,"Avinashi Road, Coimbatore",Coimbatore,111800,447200,9.5,60,9392
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/swift/vdi-avinashi-road-2019/26461236/,2019,Maruti,Swift,diesel,539000,71000,manual,"Avinashi Road, Coimbatore",Coimbatore,107800,431200,9.5,60,9056
https://www.spinny.com/buy-used-cars/coimbatore/renault/triber/rxz-avinashi-road-2020/26776168/,2020,Renault,Triber,petrol,549000,29500,manual,"Avinashi Road, Coimbatore",Coimbatore,109800,439200,9.5,60,9224
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/baleno/zeta-avinashi-road-2020/26227794/,2020,Maruti,Baleno,petrol,584000,58500,manual,"Avinashi Road, Coimbatore",Coimbatore,116800,467200,9.5,60,9812
https://www.spinny.com/buy-used-cars/coimbatore/tata/nexon/smart-plus-15-diesel-5mt-avinashi-road-2024/25868307/,2024,Tata,Nexon,diesel,826000,34500,manual,"Avinashi Road, Coimbatore",Coimbatore,165200,660800,9.5,60,13878
https://www.spinny.com/buy-used-cars/coimbatore/renault/kwid/rxt-10-avinashi-road-2022/26346132/,2022,Renault,Kwid,petrol,449000,12500,manual,"Avinashi Road, Coimbatore",Coimbatore,89800,359200,9.5,60,7544
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/celerio/vxi-avinashi-road-2015/25509067/,2015,Maruti,Celerio,petrol,339000,40000,manual,"Avinashi Road, Coimbatore",Coimbatore,67800,271200,9.5,60,5696
https://www.spinny.com/buy-used-cars/coimbatore/honda/jazz/vx-petrol-avinashi-road-2015/25450939/,2015,Honda,Jazz,petrol,419000,74000,manual,"Avinashi Road, Coimbatore",Coimbatore,83800,335200,9.5,60,7040
https://www.spinny.com/buy-used-cars/coimbatore/honda/brio/s-mt-avinashi-road-2013/21399844/,2013,Honda,Brio,petrol,297000,79500,manual,"Avinashi Road, Coimbatore",Coimbatore,59400,237600,9.5,60,4990
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/exter/sx-o-connect-12-amt-avinashi-road-2024/26027664/,2024,Hyundai,Exter,petrol,795000,26000,automatic,"Avinashi Road, Coimbatore",Coimbatore,159000,636000,9.5,60,13357
https://www.spinny.com/buy-used-cars/coimbatore/tata/tiago/revotron-xt-avinashi-road-2017/26238560/,2017,Tata,Tiago,petrol,372000,57000,manual,"Avinashi Road, Coimbatore",Coimbatore,74400,297600,9.5,60,6250
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/swift/vxi-avinashi-road-2014/25251596/,2014,Maruti,Swift,petrol,368000,71500,manual,"Avinashi Road, Coimbatore",Coimbatore,73600,294400,9.5,60,6183
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/celerio/zxi-amt-avinashi-road-2017/26399906/,2017,Maruti,Celerio,petrol,390000,46000,automatic,"Avinashi Road, Coimbatore",Coimbatore,78000,312000,9.5,60,6553
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/virtus/gt-plus-15-mt-avinashi-road-2023/26101850/,2023,Volkswagen,Virtus,petrol,1364000,65500,manual,"Avinashi Road, Coimbatore",Coimbatore,272800,1091200,9.5,60,22917
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/i20/asta-o-12-ivt-avinashi-road-2023/25332320/,2023,Hyundai,i20,petrol,901000,31000,automatic,"Avinashi Road, Coimbatore",Coimbatore,180200,720800,9.5,60,15138
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/ciaz/alpha-hybrid-15-avinashi-road-2020/26221053/,2020,Maruti,Ciaz,petrol,708000,82000,manual,"Avinashi Road, Coimbatore",Coimbatore,141600,566400,9.5,60,11895
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/alcazar/signature-o-6-str-15-diesel-at-avinashi-road-2021/26351527/,2021,Hyundai,Alcazar,diesel,1462000,53000,automatic,"Avinashi Road, Coimbatore",Coimbatore,292400,1169600,9.5,60,24564
https://www.spinny.com/buy-used-cars/coimbatore/honda/amaze/vx-cvt-12-petrol-avinashi-road-2022/26279986/,2022,Honda,Amaze,petrol,769000,26000,automatic,"Avinashi Road, Coimbatore",Coimbatore,153800,615200,9.5,60,12920
https://www.spinny.com/buy-used-cars/coimbatore/volkswagen/taigun/highline-10-tsi-at-avinashi-road-2022/26616838/,2022,Volkswagen,Taigun,petrol,994999,20000,automatic,"Avinashi Road, Coimbatore",Coimbatore,198999,796000,9.5,60,16717
https://www.spinny.com/buy-used-cars/coimbatore/tata/tiago/revotron-xza-avinashi-road-2018/25630622/,2018,Tata,Tiago,petrol,398000,116000,automatic,"Avinashi Road, Coimbatore",Coimbatore,79600,318400,9.5,60,6687
https://www.spinny.com/buy-used-cars/coimbatore/ford/freestyle/titanium-plus-12-tivct-avinashi-road-2019/24997992/,2019,Ford,Freestyle,petrol,472000,46500,manual,"Avinashi Road, Coimbatore",Coimbatore,94400,377600,9.5,60,7930
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/baleno/delta-12-avinashi-road-2017/25851070/,2017,Maruti,Baleno,petrol,459000,73000,manual,"Avinashi Road, Coimbatore",Coimbatore,91800,367200,9.5,60,7712
https://www.spinny.com/buy-used-cars/coimbatore/datsun/redi-go/to-10-amt-20182019-avinashi-road-2018/26284099/,2018,Datsun,Redi-GO,petrol,313000,44500,automatic,"Avinashi Road, Coimbatore",Coimbatore,62600,250400,9.5,60,5259
https://www.spinny.com/buy-used-cars/coimbatore/kia/sonet/htx-plus-10-imt-avinashi-road-2024/24007137/,2024,Kia,Sonet,petrol,998000,10000,manual,"Avinashi Road, Coimbatore",Coimbatore,199600,798400,9.5,60,16768
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/creta/16-sx-plus-petrol-avinashi-road-2015/24698422/,2015,Hyundai,Creta,petrol,594000,70500,manual,"Avinashi Road, Coimbatore",Coimbatore,118800,475200,9.5,60,9980
https://www.spinny.com/buy-used-cars/coimbatore/kia/carens/luxury-plus-15-diesel-at-7-str-avinashi-road-2024/25457107/,2024,Kia,Carens,diesel,1680999,30500,automatic,"Avinashi Road, Coimbatore",Coimbatore,336199,1344800,9.5,60,28243
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/alcazar/signature-6-str-15-diesel-avinashi-road-2021/25945569/,2021,Hyundai,Alcazar,diesel,1471000,33000,manual,"Avinashi Road, Coimbatore",Coimbatore,294200,1176800,9.5,60,24715
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/baleno/zeta-12-avinashi-road-2016/22515367/,2016,Maruti,Baleno,petrol,468000,66500,manual,"Avinashi Road, Coimbatore",Coimbatore,93600,374400,9.5,60,7863
https://www.spinny.com/buy-used-cars/coimbatore/maruti-suzuki/baleno/zeta-12-avinashi-road-2018/26055801/,2018,Maruti,Baleno,petrol,541000,43500,manual,"Avinashi Road, Coimbatore",Coimbatore,108200,432800,9.5,60,9090
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/eon/magna-avinashi-road-2014/22287993/,2014,Hyundai,Eon,petrol,272000,56500,manual,"Avinashi Road, Coimbatore",Coimbatore,54400,217600,9.5,60,4570
https://www.spinny.com/buy-used-cars/coimbatore/mahindra/scorpio-n/z8-l-diesel-at-4wd-7-str-avinashi-road-2023/25441694/,2023,Mahindra,Scorpio N,diesel,2068000,55000,automatic,"Avinashi Road, Coimbatore",Coimbatore,413600,1654400,9.5,60,34745
https://www.spinny.com/buy-used-cars/coimbatore/tata/tiago/revotron-xta-avinashi-road-2020/25802871/,2020,Tata,Tiago,petrol,420000,35500,automatic,"Avinashi Road, Coimbatore",Coimbatore,84000,336000,9.5,60,7057
https://www.spinny.com/buy-used-cars/coimbatore/hyundai/venue/sx-o-15-crdi-avinashi-road-2024/25825379/,2024,Hyundai,Venue,diesel,1116000,39000,manual,"Avinashi Road, Coimbatore",Coimbatore,223200,892800,9.5,60,18750
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/ritz/vxi-bsiv-malleshwaram-2013/26377256/,2013,Maruti,Ritz,petrol,347000,55500,manual,"Malleshwaram, Bangalore",Bangalore,69400,277600,9.5,60,5830
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-12-at-whitefield-road-2018/24981720/,2018,Hyundai,Elite i20,petrol,678000,43500,automatic,"Whitefield Road, Bangalore",Bangalore,135600,542400,9.5,60,11391
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/polo/highline-plus-12-p16-alloy-20172018-kengeri-2018/26419299/,2018,Volkswagen,Polo,petrol,559000,43000,manual,"Kengeri, Bangalore",Bangalore,111800,447200,9.5,60,9392
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/alto-k10/vxi-amt-o-btm-layout-2017/26638652/,2017,Maruti,Alto K10,petrol,374000,30500,automatic,"BTM Layout, Bangalore",Bangalore,74800,299200,9.5,60,6284
https://www.spinny.com/buy-used-cars/bangalore/ford/figo-aspire/trend-15-tdci-kengeri-2016/25747000/,2016,Ford,Figo Aspire,diesel,346000,95000,manual,"Kengeri, Bangalore",Bangalore,69200,276800,9.5,60,5813
https://www.spinny.com/buy-used-cars/bangalore/renault/kwid/10-rxt-opt-malleshwaram-2018/25688877/,2018,Renault,Kwid,petrol,310000,71000,manual,"Malleshwaram, Bangalore",Bangalore,62000,248000,9.5,60,5208
https://www.spinny.com/buy-used-cars/bangalore/renault/kwid/rxt-kengeri-2016/26177822/,2016,Renault,Kwid,petrol,277000,89000,manual,"Kengeri, Bangalore",Bangalore,55400,221600,9.5,60,4654
https://www.spinny.com/buy-used-cars/bangalore/mercedes-benz/e-class/e-200-exclusive-yelahanka-2019/26103772/,2019,Mercedes,E-Class,petrol,3850000,18000,automatic,"Yelahanka, Bangalore",Bangalore,770000,3080000,9.5,60,64686
https://www.spinny.com/buy-used-cars/bangalore/audi/q5/technology-45-tfsi-bellandur-outer-ring-road-2023/26401029/,2023,Audi,Q5,petrol,4990000,29500,automatic,"Outer Ring Road, Bangalore",Bangalore,998000,3992000,9.5,60,83839
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/duratorq-diesel-exi-14-kengeri-2011/25537038/,2011,Ford,Figo,diesel,190000,132500,manual,"Kengeri, Bangalore",Bangalore,38000,152000,9.5,60,3192
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/polo/comfortline-12l-p-yelahanka-2014/26588074/,2014,Volkswagen,Polo,petrol,384000,68500,manual,"Yelahanka, Bangalore",Bangalore,76800,307200,9.5,60,6452
https://www.spinny.com/buy-used-cars/bangalore/bmw/x1/sdrive20i-xline-bellandur-outer-ring-road-2022/26346731/,2022,BMW,X1,petrol,3090000,37000,automatic,"Outer Ring Road, Bangalore",Bangalore,618000,2472000,9.5,60,51917
https://www.spinny.com/buy-used-cars/bangalore/hyundai/grand-i10/asta-11-crdi-o-kengeri-2015/26296908/,2015,Hyundai,Grand i10,diesel,413000,94000,manual,"Kengeri, Bangalore",Bangalore,82600,330400,9.5,60,6939
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-12-dual-tone-btm-layout-2018/26553960/,2018,Hyundai,Elite i20,petrol,632000,46000,manual,"BTM Layout, Bangalore",Bangalore,126400,505600,9.5,60,10619
https://www.spinny.com/buy-used-cars/bangalore/hyundai/exter/sx-o-12-amt-whitefield-road-2024/26493744/,2024,Hyundai,Exter,petrol,847000,24000,automatic,"Whitefield Road, Bangalore",Bangalore,169400,677600,9.5,60,14231
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/dzire/zdi-plus-btm-layout-2019/26172383/,2019,Maruti,Dzire,diesel,611000,84500,manual,"BTM Layout, Bangalore",Bangalore,122200,488800,9.5,60,10266
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/swift/zxi-yelahanka-2016/26681454/,2016,Maruti,Swift,petrol,538000,45000,manual,"Yelahanka, Bangalore",Bangalore,107600,430400,9.5,60,9039
https://www.spinny.com/buy-used-cars/bangalore/honda/amaze/12-vx-ivtec-yelahanka-2014/26884037/,2014,Honda,Amaze,petrol,451000,19000,manual,"Yelahanka, Bangalore",Bangalore,90200,360800,9.5,60,7577
https://www.spinny.com/buy-used-cars/bangalore/hyundai/xcent/sx-kengeri-2019/26445189/,2019,Hyundai,Xcent,petrol,471000,74000,manual,"Kengeri, Bangalore",Bangalore,94200,376800,9.5,60,7914
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-o-cng-outside-fitted-btm-layout-2018/26050708/,2018,Hyundai,Elite i20,cng,594000,63500,manual,"BTM Layout, Bangalore",Bangalore,118800,475200,9.5,60,9980
https://www.spinny.com/buy-used-cars/bangalore/honda/city/4th-generation-v-petrol-btm-layout-2022/26431284/,2022,Honda,City,petrol,688000,97000,manual,"BTM Layout, Bangalore",Bangalore,137600,550400,9.5,60,11559
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/celerio/vxi-amt-yelahanka-2014/26554533/,2014,Maruti,Celerio,petrol,331000,46000,automatic,"Yelahanka, Bangalore",Bangalore,66200,264800,9.5,60,5561
